Data Set 1:Time(s),Data Set 1:X-axis acceleration(m/s²),Data Set 1:Heart Rate(bpm),Data Set 1:Z-axis acceleration(m/s²),Data Set 1:Y-axis acceleration(m/s²),Data Set 1:X-angular velocity(rad/s),Data Set 1:Z-angular velocity(rad/s),Data Set 1:Y-angular velocity(rad/s)
0.82000000000000000,9.260772705078130,,1.2138606309890700,2.9967741966247600,0.028180681169033100,0.0077049890533089600,0.03448089212179180
0.84000000000000000,9.2942914962768600,,1.1324578523635900,2.9010062217712400,0.019666880369186400,0.022604141384363200,0.030223993584513700
0.86000000000000000,9.2464075088501000,,1.0031709671020500,2.8387570381164600,0.029244907200336500,0.02366836741566660,0.032352440059185000
0.88,9.3469638824462900,,1.0366897583007800,2.9536786079406700,0.019666880369186400,0.021539915353059800,0.032352440059185000
0.90000000000000000,9.2033119201660200,,1.1516114473342900,2.8866410255432100,0.019666880369186400,0.020475689321756400,0.027031319215893700
0.92000000000000000,9.2416191101074200,,1.0510549545288100,2.9536786079406700,0.0090246293693780900,0.021539915353059800,0.014260616153478600
0.94000000000000000,9.1889467239379900,,1.1611882448196400,2.9967741966247600,0.002639278769493100,0.017283014953136400,0.015324841253459500
0.96000000000000000,9.1841583251953100,,1.0702085494995100,2.9201598167419400,-0.0016176216304302200,0.025796815752983100,0.020645966753363600
0.98000000000000000,9.2128887176513700,,0.95049840211868300,2.8387570381164600,-0.011195648461580300,0.01834724098443990,0.0014899151865392900
1,9.2511959075927700,67.666666666666700,1.1037273406982400,2.8818526268005400,-0.01864522323012350,0.017283014953136400,-0.0080881109461188300
1.02,9.2224655151367200,,1.0510549545288100,2.771719217300420,-0.020773673430085200,0.01834724098443990,-0.0080881109461188300
1.04,9.2272539138793900,,0.96007519960403400,2.819603443145750,-0.021837897598743400,0.021539915353059800,-0.010216561146080500
1.0600000000000000,9.2320423126220700,,1.1133041381835900,2.8148150444030800,-0.022902123630046800,0.020475689321756400,-0.019794585183262800
1.0800000000000000,9.2942914962768600,,1.1228809356689500,2.7573540210723900,-0.010131422430276900,0.021539915353059800,-0.017666136845946300
1.1000000000000000,9.2559843063354500,,1.1324578523635900,2.8674874305725100,-0.004810296930372720,0.015154565684497400,-0.014473461546003800
