Time,hr,Xacc,Zacc,Yacc,Xg,Zg,Yg
25.62,,9.744400978,5.850663185,-3.430890799,1.531930685,-0.581875741,0.651731431
25.64,,6.291962147,5.371822834,-2.827551842,1.248846889,-0.281764239,0.233490989
25.66,,5.530605793,4.332738876,-0.682347119,1.07537818,-0.809619904,0.405895472
25.68,,10.90798283,3.863475084,-2.166752338,1.728812337,-1.111859798,1.141275048
25.7,,10.16099262,4.749330044,-4.18266964,0.988111734,-1.085254192,1.340285063
25.72,,12.86165142,3.087754011,-3.823539734,-0.125067726,-1.193805099,1.301972985
25.74,,10.57758331,-0.110899419,-5.116408348,0.877432346,-0.957547188,1.240247965
25.76,,7.455543995,2.139650106,-4.503492832,2.798358679,-1.22573185,1.618047833
25.78,,7.201758385,9.298313141,-1.850717545,3.392196417,-1.651421905,2.378968716
25.8,,7.249642372,9.690961838,-0.347158879,1.338241696,-1.924927831,2.784438372
25.82,,11.95185566,3.159579992,-0.131680742,0.314457208,-1.622687817,2.563079596
25.84,,10.88404083,4.950443268,-6.107607841,1.206277847,-1.199126244,2.472620487
25.86,,4.079719543,8.991854668,-4.88177681,2.679165602,-0.605288684,2.68014431
25.88,,3.787626982,9.092411995,-4.220977306,1.986354828,-0.585068405,2.778053045
25.9,,5.123591423,7.991078854,-4.967967987,1.072185516,0.008769213,2.334271193
25.92,,4.587290287,8.058116913,-2.659957886,0.71673435,0.532367945,1.872397661
25.94,,6.076483727,8.029385567,0.237026319,0.487925917,0.668588758,2.11610508
25.96,,4.405331135,9.518579483,2.310405016,0.581577778,0.561102033,2.493905067
25.98,,3.773261786,6.765247822,1.36708951,0.734826148,-0.069983445,2.931301594
26,87.28571429,5.851428986,3.451672554,-1.165975809,2.205585241,-0.669142187,3.287817001
26.02,,10.2519722,4.145991325,-2.554612875,3.443279028,-0.372223377,3.262275457
26.04,,11.36288166,7.066917419,-1.79325664,3.870033264,0.167338759,3.462349892
26.06,,11.06121254,5.381399632,-0.835576057,3.16870904,0.629212439,3.547487736
26.08,,12.95742035,3.494768143,-3.483563185,1.071121216,1.510390878,3.426166058
26.1,,15.04516411,5.515474796,-8.578424454,1.420187116,2.873662949,3.945508003
26.12,,17.99003029,29.23722458,2.932897329,1.552150965,1.049581409,3.218642235
26.14,,17.11375237,29.45749092,3.473986864,-0.545436621,-1.471567869,2.500290394
26.16,,15.69159794,1.330410004,-1.003170133,-2.403573513,0.616441727,2.750383139
26.18,,10.94629097,1.967267632,-4.776432037,1.695821404,1.319894552,4.095563889
26.2,,-1.359906554,3.705457926,-0.644039929,2.691936255,1.027232647,3.113284111
26.22,,6.732494831,5.357457638,3.852270842,0.924258232,1.125141382,2.092692137
26.24,,13.05797672,6.827497482,3.718195438,-2.188600063,1.576372743,2.633318424
26.26,,6.454767704,0.224288791,5.087678909,-3.49866128,0.986792088,2.698236227
26.28,,3.193865061,-4.238502979,6.251261234,-2.059828997,1.701951385,3.382532835
26.3,,0.086191267,-6.182594776,6.581661224,-0.704006195,2.164889097,4.064701557
26.32,,2.130839586,-4.190618992,7.587225914,1.247782588,2.304302692,4.716007233
26.34,,5.305551052,-0.36468482,6.921637535,1.623454094,3.278068542,4.890540123
26.36,,8.647856712,3.173945189,6.916849136,0.546458304,4.290146828,4.985256195
26.38,,7.896076679,3.16915679,6.054936409,-1.214834332,4.9201684,4.457400322
26.4,,7.556100368,0.401459724,5.240908146,-1.968305707,5.391619682,3.610277176
26.42,,8.920795441,-1.724591374,4.762067795,-1.141402721,5.79070425,2.934494257
26.44,,11.77468395,-1.212232232,3.512294054,0.387888759,6.298339844,2.336399555
26.46,,15.02122211,-1.015907645,2.214636803,2.137475014,6.84641552,1.995847702
26.48,,17.21909714,-0.264128327,2.932897329,3.77425313,6.969865799,1.788323879
26.5,,18.03312683,1.550676584,2.865859747,4.784202576,6.622928143,1.880911469
26.52,,17.51119041,3.202675581,3.028665543,4.595834732,6.579295158,1.771296263
26.54,,18.03312683,3.810802698,2.578555584,3.194250345,6.809167862,1.340285063
26.56,,16.15128326,4.888194084,1.635240197,1.584077716,6.981572151,-0.057042465
26.58,,17.71709251,-3.726144075,0.169988677,2.424815655,6.854929447,-1.376681566
26.6,,17.13290596,-6.603974342,2.008735418,3.038873672,6.232357502,-1.699141741
26.62,,15.78736591,-5.196183681,0.371101618,4.958735466,5.367142677,-1.823656082
26.64,,16.9796772,-4.190618992,-1.975216031,7.076543331,4.616864204,-1.335176826
26.66,,15.88792324,-3.778816462,-3.205835819,9.017689705,4.744571209,-0.383759558
26.68,,10.30943298,-0.446087658,-6.251260281,10.16492462,4.706258774,0.205821142
26.7,,8.006211281,7.564911366,-10.7092638,8.745247841,3.857007027,0.677272856
26.72,,9.686940193,10.91200447,-7.438784122,7.320250988,3.888933897,1.57335043
26.74,,9.490615845,8.608782768,-5.528211117,6.679587364,3.735685349,1.653167248
26.76,,10.75954247,6.827497482,-5.523422718,6.068722248,3.056709766,1.51162529
26.78,,12.31098557,8.225710869,-5.470750332,5.547251701,2.519276142,2.05437994
26.8,,10.35252857,9.307889938,-6.768407822,4.652238369,2.159568071,2.170380592
26.82,,8.81066227,10.45710659,-8.899247169,3.458178282,1.895640373,1.814929485
26.84,,8.264784813,12.3389492,-8.966284752,2.762175083,1.691309094,1.201935887
26.86,,7.082048416,11.58238125,-7.501033306,2.428008318,1.531675339,0.70175004
26.88,,4.146757126,10.97904205,-3.76129055,2.54294467,1.076187015,0.129196927
26.9,,1.307234049,11.09875298,0.471658081,2.617440462,0.5685516,-0.265630573
26.92,,1.93451488,8.939182281,1.754950285,2.243897438,0.072622724,-0.287979305
26.94,,3.438073635,5.276054382,2.10929203,1.759674907,-0.108295545,-0.180492565
26.96,,5.396530628,1.052682638,1.338359118,1.585142016,-0.043377817,0.16857326
26.98,,6.785167694,-1.849089861,-0.284909636,1.309507608,0.421688557,0.368647575
27,86.85714286,6.627150059,-1.231385827,-2.774879456,1.24033308,0.510019243,0.470813185
27.02,,7.541735172,1.67996347,-4.623202801,2.72705555,0.784589291,-0.170914546
27.04,,9.193735123,1.761366248,-4.383782864,3.153809786,1.39971137,-0.315649152
27.06,,5.77002573,6.291195869,-3.564965963,2.364154816,1.428445458,-0.163464963
27.08,,9.217677116,5.438860416,-3.818751335,2.405659676,1.978649855,-0.997817457
27.1,,9.528923035,0.789320469,-9.593565941,1.589398861,1.672152996,-1.710848212
27.12,,14.43703651,2.934525013,-8.549694061,1.85545516,2.560781002,-2.206777334
27.14,,54.16162872,68.85168457,-19.03629684,-3.408202171,-1.930248976,-6.839348793
27.16,,-1.896207809,11.64941883,32.08948517,-0.93494302,-1.761037111,-1.457562685
27.18,,11.49695683,-42.78036118,3.253720284,-0.89343822,0.971892953,-0.469961792
27.2,,21.05939674,-1.054214835,-18.30367088,7.923666477,-1.049070477,4.604263783
27.22,,-3.102885246,27.824646,-17.43696976,6.585935593,-0.735124111,2.3630054
27.24,,-1.426944256,6.95199585,-1.745372653,-3.042108536,3.242949247,-3.544508219
27.26,,20.04904366,0.209923595,-0.409408122,-1.689478636,1.584886551,-1.127652884
27.28,,10.21366501,-2.509889603,4.762067795,1.178607941,-0.017836414,1.708506942
27.3,,9.275137901,-0.968023658,-0.366312504,1.103047967,0.201393962,1.131696939
27.32,,8.50420475,1.90023005,-4.84346962,1.211598992,0.641983151,0.657052577
27.34,,7.862557888,1.483638883,-4.120420456,2.181108236,0.591964543,0.345234632
27.36,,8.54251194,6.329503059,-0.581790686,2.682358265,0.383376449,0.675144434
27.38,,8.255208015,7.952771664,-0.198718384,1.818207264,0.246091425,0.970999002
27.4,,7.546523571,4.304008484,-2.003946543,0.569871247,0.382312238,0.66024524
27.42,,8.604761124,1.981632829,-2.181117535,1.199892521,0.458936423,0.486776561
27.44,,8.604761124,0.276961237,-1.419761181,2.235383511,0.187559038,0.67088753
27.46,,9.931148529,0.865934849,-2.042253733,2.459935188,-0.125323147,0.872026026
27.48,,9.414001465,1.37829411,-4.053382874,2.10235548,-0.238131002,1.100834489
27.5,,8.159440041,1.656021476,-5.216965199,1.913987517,-0.228552982,0.963549435
27.52,,8.983045578,1.282526016,-5.035005569,2.331163883,-0.359452665,1.006118417
27.54,,9.212888718,1.952902436,-4.082113266,3.047387362,-0.59038949,1.492469311
27.56,,8.825027466,3.183521986,-2.300827503,3.204892635,-0.640408099,1.800030351
27.58,,8.633491516,3.087754011,-3.043030024,2.638725042,-0.800041854,1.976691723
27.6,,10.00297546,2.675951242,-3.349487782,2.605733871,-0.863895357,2.162930965
27.62,,8.04930687,2.450896263,-1.855505943,3.055901051,-0.628701627,2.350234509
27.64,,6.833051682,4.553005695,-1.601720572,3.031424046,-0.797913432,2.371519089
27.66,,8.738836288,5.319149971,0.045490187,3.498618841,-0.933070004,2.604584455
27.68,,6.971915245,4.916924477,-0.208295196,2.959056616,-0.935198426,2.709942579
27.7,,8.135498047,4.960020065,0.351948023,2.040630341,-0.805362999,2.204435825
27.72,,8.370129585,2.379070282,1.376666427,2.324778557,-0.812812567,2.261904001
27.74,,8.571242332,1.660809875,1.817199469,2.551458359,-0.927748859,2.32256484
27.76,,9.801861763,3.719823122,2.14759922,2.588706255,-0.772372007,2.113976717
27.78,,8.475474358,4.136414528,1.103727341,2.54400897,-0.565912366,2.348106146
27.8,,7.22091198,1.129297137,-2.319981098,1.743711472,-0.553141654,2.327885866
27.82,,5.923254967,0.693552375,-3.785232544,1.20947051,-0.346681982,2.04480195
27.84,,4.836287498,5.888970375,-3.287238598,1.851198196,-0.063598096,1.96285677
27.86,,10.2280302,17.68280792,-3.68467617,2.152374029,-0.199818909,1.947957635
27.88,,10.11789703,22.79203415,-4.824316025,2.713220596,-0.955418706,1.763846636
27.9,,8.346187592,13.42112827,0.945710003,2.435457945,-1.38004458,1.041237831
27.92,,10.80742645,12.65498352,3.512294054,0.810386121,-0.925620437,0.812429428
27.94,,12.44984913,12.61188793,2.956839323,0.377246499,0.051338218,1.283881187
27.96,,15.16008568,14.09629345,5.197812557,0.419815511,0.865470409,1.680837154
27.98,,12.22479439,12.7220211,5.681441307,-1.254210591,0.98892051,2.100141764
28,86.42857143,9.935936928,5.592089176,3.339911699,-2.353554964,1.104921103,2.316179514
28.02,,8.561665535,-4.090062618,2.770091534,-1.767167091,1.323087215,2.5279603
28.04,,10.54885292,-8.251185417,7.127539158,-0.018645223,1.614684939,3.066457987
28.06,,12.53125191,-4.157100201,9.617508888,1.846941352,1.783896685,3.943379641
28.08,,13.17768669,2.24020648,10.17296314,1.491490126,1.624262929,4.707493305
28.1,,13.92946625,1.373505712,9.095572472,0.33680594,1.982906818,5.28749609
28.12,,16.62533569,-2.902538776,6.327875614,0.278273582,2.802360058,5.979242325
28.14,,16.94137001,-2.969576359,3.517082691,1.507453561,3.576051712,6.546474457
28.16,,16.24226379,-0.982388854,2.861071348,1.674536824,3.835722446,6.872127056
28.18,,15.17923927,2.173168898,2.861071348,0.777395189,4.076237679,6.982806683
28.2,,14.03959942,3.681515932,3.56017828,-0.581620276,4.601964951,6.689080715
28.22,,11.81299114,1.253795624,5.825093269,-2.256710529,5.292646885,6.006912231
28.24,,4.625597477,0.899453759,6.198588848,-2.681336403,5.775804996,4.774539471
28.26,,-1.78128612,-1.461229205,3.665523052,-1.527716398,6.277055264,3.783745766
28.28,,3.327940464,-9.184924126,2.367865801,-0.035672825,7.640327454,3.229284525
28.3,,14.92066574,-10.86565399,1.558625698,2.662137985,8.957838058,2.714199543
28.32,,24.02341843,-6.32145834,0.433350861,4.792716503,8.205430984,2.356619835
28.34,,23.93722725,2.283302069,-0.045489475,4.594770432,6.90920496,2.518382072
28.36,,20.55182648,10.25120544,2.918532133,2.289659023,7.371078491,2.29063797
28.38,,16.57266426,11.74518681,5.116409779,-0.999860704,7.723337173,0.984833896
28.4,,14.43703651,9.293524742,4.541800976,-2.46317029,7.612657547,-0.033629514
28.42,,11.88960552,4.337527275,3.976769209,-1.408523202,7.213573456,-0.365667731
28.44,,11.27190208,0.612149477,4.125209808,0.910423279,6.973058224,-0.608311057
28.46,,11.87524033,0.013599068,4.93445015,3.826400042,6.403697968,-0.43697083
28.48,,12.172122,2.656797647,5.288792133,5.512132645,5.617235661,-0.29330042
28.5,,10.34295177,7.454778194,5.274426937,5.515325069,4.812681198,-0.120895974
28.52,,7.814673901,9.997419357,5.327099323,4.242511749,4.706258774,0.073857218
28.54,,7.187393188,9.236063957,3.134010315,1.802243829,4.860571384,0.050444268
28.56,,6.885724068,8.852991104,1.553837299,0.465577185,4.502992153,-0.090033442
28.58,,6.181828499,8.728492737,-1.352723598,0.154823467,3.973007679,-0.808385372
28.6,,10.97980976,6.535404682,-1.707065463,1.082827687,3.70695138,-1.33943367
28.62,,10.01255226,4.227394104,0.265756756,2.251347065,3.250398636,-1.293671966
28.64,,8.015788078,5.328726768,0.849941969,3.059093952,2.728928566,-1.477782965
28.66,,7.345410824,6.25288868,2.281674385,3.017589092,2.449037313,-1.714040995
28.68,,7.623137951,7.248876572,3.03824234,2.222612858,2.323458672,-1.794921994
28.7,,6.971915245,7.349433422,3.497928858,1.288223147,2.246834517,-1.621453404
28.72,,7.254430771,4.361469269,4.077325821,0.708220541,2.04463172,-1.510773897
28.74,,7.546523571,2.27851367,4.431667805,0.715670109,1.589143515,-1.522480369
28.76,,6.924031258,3.638420343,4.747702599,0.847634017,1.218793154,-1.516095042
28.78,,5.880159378,4.361469269,4.824316978,0.128217846,1.029361129,-1.27770865
28.8,,2.705447912,0.358364135,2.396596193,-0.509252965,0.593028784,-1.13510251
28.82,,1.872265697,0.22907719,-0.629674733,-0.941328347,0.238641843,-1.477782965
28.84,,3.883395433,0.41582492,-1.448491573,-1.531973362,0.006640764,-1.511838198
28.86,,8.38928318,1.651233077,-2.583343267,-1.669258356,0.02473259,-1.556535602
28.88,,10.41956615,2.94410181,-2.047042131,-2.106654882,0.217357337,-1.103175759
28.9,,9.303868294,10.53372097,-0.385466099,-2.740932941,-0.091267943,-1.793857813
28.92,,16.52478027,18.63570023,-3.818751335,-2.026837826,-2.09946084,-3.210341454
28.94,,36.09977341,4.332738876,-20.48718262,2.521660089,-1.745073795,-4.320328236
28.96,,28.06962013,-8.74917984,33.42066193,11.33557224,-0.995859265,1.287073851
28.98,,-2.087743759,19.2725563,31.05040169,-5.112026691,-0.964996755,-0.192199051
29,86.14285714,24.32030106,-21.81673241,7.611167908,-5.951700211,0.138604671,-1.664022326
29.02,,15.8544035,-11.36843586,2.219425201,0.934900463,-0.296663404,-0.637045145
29.04,,2.887407303,13.43549347,-5.494692326,6.422044754,-1.580118895,1.382854104
29.06,,-5.224148273,14.6565361,-12.48097324,3.249590158,-0.837289751,0.246261701
29.08,,4.127603531,10.27514744,-7.759607315,-2.580235004,1.200701356,-2.42813611
29.1,,12.03325844,2.848333836,-0.03591267,-2.591941357,1.202829719,-2.39620924
29.12,,13.20162868,-4.224137783,3.028665543,-0.518831015,0.693065941,-0.897780299
29.14,,11.41555405,0.071059912,2.937685728,0.383631855,0.182237908,-0.060235143
29.16,,8.288726807,3.882629156,-0.390254498,-0.423050761,0.221614242,-0.16985032
29.18,,9.533711433,-1.451652288,-0.792480409,-0.51350987,0.623891294,-0.982918322
29.2,,13.33091545,-3.730932474,2.913743734,0.636917472,0.75372678,-1.24684608
29.22,,13.04361153,-0.498760104,7.371747494,1.062607408,0.645175815,-1.04145062
29.24,,12.96220875,-0.685507834,9.861717224,0.255924851,0.727121174,-0.995688975
29.26,,12.70363426,-2.418910027,9.105149269,0.508146226,0.562166274,-0.892459154
29.28,,11.39640045,-1.087733746,6.548141956,0.896588385,0.372734189,-0.756238341
29.3,,11.29584408,3.039870024,4.288015842,0.845505595,0.023668367,-1.003138542
29.32,,17.42978859,7.89052248,-1.75494945,1.603233814,-0.62125206,-1.748096108
29.34,,19.80483627,9.384504318,0.964863598,2.044887304,-0.82664746,-1.882188559
29.36,,16.59181786,13.99573708,5.590461254,-0.071856484,-0.872409165,-1.598040462
29.38,,13.09149551,7.627160549,3.210624695,-1.685221791,-1.000116229,-1.997124791
29.4,,11.74595356,5.290419579,1.92254436,-1.547936678,-1.512008429,-2.041822433
29.42,,7.015010834,1.162815928,-3.143586636,-1.209513187,-1.93450582,-2.024794817
29.44,,10.00297546,0.952126145,-6.77319622,0.773138285,-1.908964396,-2.01628089
29.46,,6.818686485,0.688763976,-10.50815105,2.55465126,-2.424049377,-1.549086094
29.48,,7.388506413,2.915371418,-8.51617527,2.05020833,-1.980267525,-1.502260089
29.5,,8.336610794,4.926501274,-6.107607841,-0.215526864,-0.789399624,-1.245781898
29.52,,10.35252857,5.821932316,-3.751713753,-1.56070745,-0.340296626,-2.100354671
29.54,,9.533711433,0.545111895,-4.498704433,-2.273738146,-0.031671338,-2.734632969
29.56,,8.403648376,-0.297647148,-5.092466354,-1.561771631,0.267375916,-2.645237923
29.58,,7.22091198,1.105355024,-4.197034836,0.31658566,0.585579216,-2.277016163
29.6,,6.804321289,1.014375448,-4.163516045,1.609619141,0.755855262,-2.4387784
29.62,,8.063672066,1.914595246,-5.116408348,1.943785787,0.684552133,-2.381310225
29.64,,6.967126846,5.165921211,-6.136338234,1.550022483,0.55897361,-1.962005377
29.66,,1.987187266,8.058116913,-8.190563202,-0.010131422,0.578129649,-1.948170424
29.68,,0.100556463,13.40197468,-14.51125622,-2.20562768,0.421688557,-2.453677416
29.7,,-0.090979666,17.46254158,-14.92784691,-3.763653278,0.451486856,-1.784279823
29.72,,-1.814804912,16.82568359,-11.39879417,-4.576721668,0.872919977,-1.670407653
29.74,,6.143521309,12.31500721,-12.28464794,-9.328486443,0.268440127,-3.600912094
29.76,,17.5590744,-1.791628957,-14.17606735,-11.55058861,-2.697555304,-3.523223639
29.78,,9.543288231,-6.738049507,-11.44667816,-9.53068924,-3.194548368,-3.302929163
29.8,,8.173805237,-2.610445976,-2.736572266,-4.598005772,-2.534729004,-4.096840858
29.82,,7.972691059,5.299996376,-0.112527117,-2.908016205,-1.606724501,-4.910973072
29.84,,15.01643372,9.456330299,4.129998684,-3.747689962,-1.61630249,-2.720798016
29.86,,4.797979832,7.914464474,2.683900356,-4.327692986,-1.271493554,-0.92970705
29.88,,3.184288263,1.086201429,-2.027888536,-0.701877713,-0.680848658,-0.814770758
29.9,,5.69341135,0.669610381,-1.558624864,3.049515724,0.150311157,-0.13473089
29.92,,3.79241538,4.682292461,-4.034229279,4.460678101,0.750534117,0.919916153
29.94,,-0.675164878,8.244864464,-4.570530415,3.631646872,1.26561904,1.027402878
29.96,,-3.002328873,9.192968369,-4.139574051,1.275452495,1.511455059,0.499547273
29.98,,-4.074931145,6.722152233,-4.053382874,-1.884231806,2.172338724,0.748575926
30,86,-3.490746021,1.785308242,-3.919307947,-3.68383646,2.672524452,0.627254307
30.02,,-1.944091797,-2.96478796,-4.197034836,-4.116976261,2.701258659,0.021710193
30.04,,-2.035071373,-7.125910282,-2.995146036,-3.227283716,2.359642267,-0.552971363
30.06,,-2.375047922,-8.528912544,0.543484151,-1.574542403,2.142540455,-1.107432604
30.08,,0.63206923,-1.375037909,1.620875001,-1.077549219,1.845621705,-0.922257483
30.1,,3.591302633,5.314361572,0.749385476,-0.778501928,1.345435977,-0.532751083
30.12,,12.22479439,1.526734591,0.849941969,-1.467055678,2.064851999,-0.396530271
30.14,,22.31395912,3.150003195,1.041478157,-0.660372913,2.843864679,0.213270724
30.16,,23.12319946,7.39731741,0.653617382,1.023231149,3.49197793,0.887989402
30.18,,21.72019768,12.14262486,0.69671303,2.736633539,3.678217173,0.736869454
30.2,,19.1105175,11.12748337,-0.926555693,4.24464035,2.858763933,1.718085051
30.22,,15.71075153,13.15297794,-4.781220436,5.977198601,2.470321655,2.162930965
30.24,,11.1952877,19.92378044,-6.44279623,5.700500488,1.416738987,2.166123629
30.26,,6.943184853,19.76576233,-5.839457512,3.345370293,0.409982085,2.042673588
30.28,,3.931279421,13.88081455,-5.432443142,0.736954629,0.196072832,1.676580191
30.3,,2.183511972,8.25922966,-4.02944088,-0.981768906,0.033246391,1.678708673
30.32,,-1.125274777,4.289643288,-2.885012865,-1.864011645,-0.034864016,1.838342428
30.34,,-3.653551817,0.856358051,-2.38223052,-1.972562551,0.119448632,2.050123215
30.36,,-4.333505154,0.387094527,-2.157175541,-1.748010993,0.666460335,2.149096012
30.38,,-4.170699596,0.722282767,-2.387018919,-1.354247808,1.237949252,2.200178862
30.4,,-3.691859007,1.526734591,-2.521094084,-1.111604452,1.727492809,2.373647451
30.42,,-1.503558636,3.801225901,-2.521094084,-1.287201524,2.412853479,2.610969782
30.44,,1.766920924,5.563358784,0.25139156,-1.74588263,2.989663601,2.656731367
30.46,,12.57913589,6.02304554,2.367865801,-2.116232872,3.384491205,2.232105494
30.48,,34.31369781,5.874605179,2.123657227,-4.397931576,3.204637051,0.791144967
30.5,,14.24550056,2.034305096,4.283227444,-6.769025326,2.00312686,-0.235832274
30.52,,15.69638729,-1.566573977,4.570531368,-3.646588564,1.888190746,-2.863404274
30.54,,14.72912884,-1.351095915,4.019865036,0.235704586,2.076558352,-1.929014444
30.56,,15.10262489,0.482862622,4.963180542,2.056593895,1.793474674,-1.568242073
30.58,,14.57111168,8.503437996,4.872200966,1.080699205,0.924002826,-1.245781898
30.6,,11.77468395,5.525051594,5.839458466,0.103740662,0.614313304,-0.965890706
30.62,,8.997410774,1.64165628,4.575319767,-1.017952681,-0.111488223,-0.791357756
30.64,,6.110002518,1.047894239,1.300051928,-1.943828464,-0.059341192,-0.103868373
30.66,,1.091755986,1.440543294,0.035913382,-2.006617546,-0.114680894,0.751768589
30.68,,-4.845864296,-0.316800773,0.591368139,-1.638395905,0.140733123,1.416909337
30.7,,-6.991069317,-2.007107258,0.43813929,-1.581991911,0.498312771,1.297716141
30.72,,-2.111685753,-3.189842939,-0.34237048,-1.004117727,0.653689623,0.853934228
30.74,,3.462015867,-3.635164499,1.022324562,-0.141031101,0.706900895,0.993347704
30.76,,2.432508945,-4.573691368,2.621651173,0.514531553,0.51746881,1.262596607
30.78,,2.312798977,-7.259985447,2.789245367,1.799051166,0.893140256,0.993347704
30.8,,16.29014778,-10.76509762,2.980781317,3.188929319,1.550831437,0.400574327
30.82,,33.6050148,0.578630686,4.867412567,1.291415811,2.010576487,0.548501611
30.84,,19.33078384,4.399776936,5.576096058,-0.474133581,1.167710304,0.077049896
30.86,,23.44402313,-3.414897919,5.274426937,-2.407830477,0.817580283,-0.407172531
30.88,,19.07699776,-8.519335747,6.744466782,-0.804043353,1.118755937,-0.660458088
30.9,,19.12488174,-6.196959972,3.684676647,1.612811804,1.206022501,-0.720054686
30.92,,19.14403534,1.052682638,-0.323216856,3.238947868,1.085765004,-0.32416296
30.94,,16.09861183,5.362246037,0.08379741,4.072236061,1.138976216,-0.561485171
30.96,,12.34929276,8.852991104,-1.960850835,3.802987099,0.92825973,-0.681742609
30.98,,7.508216381,13.57914543,-3.72298336,1.774574041,0.544074416,-0.284786642
31,86,2.978387117,11.82658958,-1.960850835,-0.458170205,0.370605737,-0.045335989
31.02,,2.906560898,13.19128513,-2.683899879,-1.751203775,-0.370094925,-0.987175226
31.04,,8.877699852,11.79785919,-3.076548815,-2.65792346,-2.49854517,0.877347171
31.06,,-5.080496311,-0.862678766,-6.256048679,-3.286880493,-1.920670867,1.356248498
31.08,,9.174581528,0.928184152,-2.86585927,-1.475569367,-1.078868866,-2.658008814
